"acousticness" "duration" "energy" "liveness" "loudness" "tempo"
"3244" 0.0885 182950 0.903 0.271 -3.5 135.128
"3245" 0.522 175253 0.132 0.131 -22.546 142.786
"3246" 0.411 214147 0.522 0.301 -3.556 139.697
"3247" 0.992 645867 0.12 0.127 -20.121 75.502
"3248" 0.722 182293 0.563 0.1 -8.221 116.941
"3249" 0.279 297667 0.909 0.99 -5.541 138.254
"3250" 0.905 537227 0.292 0.122 -12.577 103.033
"3251" 0.0516 426240 0.819 0.522 -6.622 117.548
"3252" 0.973 159707 0.0798 0.093 -16.114 83.228
"3253" 0.883 417440 0.0473 0.111 -34.016 88.368
"3254" 0.201 281937 0.762 0.912 -13.134 119.549
"3255" 0.866 129840 0.1 0.0656 -17.841 74.983
"3256" 5.36e-05 150160 0.851 0.31 -11.244 92.311
"3257" 0.856 170533 0.229 0.293 -12.844 77.625
"3258" 0.883 216693 0.137 0.142 -19.098 99.315
"3259" 0.905 192240 0.294 0.517 -12.4 125.081
"3260" 0.869 149680 0.345 0.365 -15.821 103.856
"3261" 0.97 182933 0.341 0.215 -13.195 117.325
"3262" 0.981 256307 0.26 0.591 -13.773 166.88
"3263" 0.51 336293 0.631 0.182 -7.458 110.907
"3264" 0.00423 234360 0.738 0.501 -4.88 126.983
"3265" 0.943 174427 0.649 0.0705 -5.47 104.213
"3266" 0.934 174200 0.311 0.194 -8.659 145.133
"3267" 0.0524 166852 0.584 0.0658 -7.255 161.9
"3268" 0.876 236173 0.328 0.114 -10.936 75.753
"3269" 0.0172 182066 0.741 0.0826 -1.609 111.963
"3270" 0.873 167267 0.664 0.322 -8.84 116.825
"3271" 0.183 154767 0.55 0.109 -6.417 117.943
"3272" 0.895 201480 0.0344 0.104 -26.764 136.641
"3273" 0.995 178493 0.257 0.25 -16.698 146.296
"3274" 0.636 274987 0.433 0.373 -7.869 133.468
"3275" 0.994 186015 0.277 0.188 -10.629 80.984
"3276" 0.0594 107200 0.223 0.168 -21.661 77.107
"3277" 0.885 236885 0.274 0.114 -9.168 121.96
"3278" 0.113 238867 0.627 0.0765 -9.038 185.442
"3279" 0.521 334173 0.607 0.144 -6.808 93.132
"3280" 0.896 186919 0.371 0.122 -10.087 100.624
"3281" 0.393 357200 0.0632 0.0928 -23.438 88.994
"3282" 0.221 221627 0.758 0.188 -5.376 109.539
"3283" 0.853 157320 0.203 0.136 -16.489 116.729
"3284" 0.69 129973 0.57 0.159 -10.492 134.795
"3285" 0.973 320831 0.404 0.101 -14.635 146.898
"3286" 0.489 121067 0.756 0.167 -10.821 156.484
"3287" 0.631 155388 0.0443 0.117 -20.202 209.241
"3288" 0.395 226133 0.323 0.149 -15.571 116.106
"3289" 0.2 462685 0.58 0.981 -15.563 112.112
"3290" 0.984 250000 0.0438 0.104 -22.234 67.675
"3291" 0.00409 256173 0.578 0.093 -13.349 97.908
"3292" 0.848 206053 0.228 0.0999 -15.66 89.629
"3293" 0.547 176720 0.613 0.602 -13.413 125.218
"3294" 4.93e-05 233987 0.939 0.337 -1.654 185.971
"3295" 0.227 234840 0.552 0.206 -6.054 127.176
"3296" 0.183 137867 0.553 0.0915 -11.798 155.293
"3297" 0.0808 231013 0.73 0.0661 -7.524 173.839
"3298" 0.68 262267 0.487 0.0979 -10.314 170.406
"3299" 0.79 295307 0.697 0.135 -7.049 107.849
"3300" 0.173 303533 0.7 0.0739 -11.014 98.812
"3301" 0.99 170067 0.223 0.554 -15.396 100.116
"3302" 0.459 270511 0.558 0.676 -5.292 73.552
"3303" 0.795 188440 0.442 0.561 -10.592 131.691
"3304" 0.00289 232267 0.902 0.066 -3.518 166.823
"3305" 0.00367 276507 0.811 0.135 -2.341 108.992
"3306" 0.318 263573 0.75 0.352 -11.418 146.69
"3307" 0.972 133627 0.022 0.185 -17.19 85.819
"3308" 0.909 322867 0.393 0.721 -11.57 88.523
"3309" 0.000243 244787 0.928 0.408 -3.807 81.958
"3310" 0.53 119000 0.487 0.408 -16.659 96.874
"3311" 0.000182 349707 0.861 0.308 -9.867 117.767
"3312" 0.556 285560 0.378 0.233 -13.098 77.32
"3313" 0.885 184600 0.101 0.185 -14.45 142.845
"3314" 0.00946 283133 0.978 0.495 -5.514 112.874
"3315" 0.558 211707 0.429 0.411 -10.808 118.013
"3316" 0.363 166696 0.727 0.231 -4.919 77.543
"3317" 0.000185 281400 0.942 0.149 -5.565 139.809
"3318" 0.000517 492707 0.859 0.0961 -5.554 135.498
"3319" 0.00864 238200 0.935 0.255 -3.633 148.062
"3320" 0.99 171119 0.409 0.635 -7.818 113.657
"3321" 0.98 148114 0.215 0.0973 -14.484 120.044
"3322" 0.0407 255480 0.772 0.449 -4.559 110.04
"3323" 0.774 152187 0.532 0.317 -9.712 120.83
"3324" 0.513 169000 0.853 0.313 -2.137 129.294
"3325" 0.339 214400 0.318 0.117 -11.561 115.999
"3326" 0.228 194204 0.51 0.0755 -8.94 111.893
"3327" 0.153 239227 0.921 0.305 -2.383 108.002
"3328" 0.102 183973 0.987 0.0903 -3.666 179.392
"3329" 0.604 244853 0.473 0.0564 -9.866 73.968
"3330" 0.99 693333 0.163 0.062 -20.945 65.861
"3331" 0.0151 281027 0.979 0.342 -5.052 100.937
"3332" 0.464 192667 0.902 0.15 -7.232 135.46
"3333" 0.986 193040 0.175 0.105 -13.21 168.181
"3334" 0.483 107700 0.188 0.21 -22.543 166.479
"3335" 0.479 363680 0.45 0.956 -8.311 122.321
"3336" 0.668 136033 0.209 0.129 -16.402 137.889
"3337" 0.804 142067 0.169 0.11 -18.487 92.578
"3338" 0.319 202307 0.621 0.18 -7.513 111.937
"3339" 0.0019 458463 0.543 0.186 -9.313 107.598
"3340" 0.404 208556 0.829 0.639 -9.152 114.003
"3341" 0.403 219800 0.387 0.0659 -12.354 137.471
"3342" 0.991 151187 0.284 0.146 -17.776 98.336
"3343" 0.271 235427 0.587 0.896 -10.45 89.19
"3344" 0.741 186440 0.299 0.583 -10.271 133.073
"3345" 0.0997 284333 0.567 0.151 -9.535 205.637
"3346" 0.992 53360 0.113 0.38 -22.763 153.438
"3347" 0.0521 182518 0.88 0.0539 -3.59 94.011
"3348" 0.916 358087 0.319 0.184 -9.867 178.63
"3349" 0.658 63453 0.591 0.0748 -12.388 75.838
"3350" 0.202 161067 0.52 0.156 -8.918 118.404
"3351" 0.991 96067 0.00803 0.108 -31.084 69.56
"3352" 0.902 109507 0.193 0.158 -16.716 155.473
"3353" 0.00366 195227 0.641 0.11 -13.87 95.073
"3354" 0.847 125320 0.456 0.285 -11.547 91.459
"3355" 0.0879 284373 0.91 0.335 -6.457 117.141
"3356" 0.965 887624 0.115 0.168 -18.691 79.825
"3357" 0.952 209136 0.23 0.0786 -10.064 59.672
"3358" 0.0302 262587 0.673 0.219 -10.72 167.978
"3359" 0.966 159893 0.333 0.898 -12.728 82.955
"3360" 0.205 254440 0.535 0.306 -11.719 99.593
"3361" 0.48 366907 0.694 0.155 -10.97 84.943
"3362" 9.71e-06 185493 0.709 0.196 -6.151 122.242
"3363" 0.0298 266800 0.896 0.11 -12.337 138.79
"3364" 0.996 197627 0.187 0.639 -13.437 126.804
"3365" 0.624 441387 0.8 0.321 -8.427 136.898
"3366" 0.794 247333 0.235 0.939 -20.082 81.992
"3367" 0.723 250347 0.502 0.141 -12.691 168.045
"3368" 0.0686 455333 0.386 0.0665 -16.085 101.57
"3369" 0.908 214027 0.0781 0.13 -18.612 107.02
"3370" 0.984 453360 0.129 0.072 -16.749 103.092
"3371" 0.983 225920 0.234 0.168 -23.196 89.486
"3372" 0.837 185413 0.216 0.107 -13.551 106.761
"3373" 0.19 255800 0.875 0.303 -6.795 116.141
"3374" 0.00033 296733 0.95 0.108 -2.8 139.715
"3375" 0.995 250009 0.388 0.12 -12.532 110.648
"3376" 0.922 163253 0.269 0.162 -11.222 106.737
"3377" 0.901 177200 0.61 0.328 -6.063 97.444
"3378" 0.676 247387 0.403 0.296 -7.483 110.646
"3379" 0.813 215533 0.55 0.158 -12.031 93.303
"3380" 0.0305 189427 0.706 0.323 -6.533 173.913
"3381" 0.195 305720 0.817 0.0824 -6.571 115.19
"3382" 0.984 153076 0.364 0.432 -7.939 69.928
"3383" 0.204 248415 0.526 0.611 -8.57 164.037
"3384" 0.991 520733 0.101 0.172 -19.72 83.226
"3385" 0.339 266693 0.773 0.332 -14.983 116.301
"3386" 0.58 171224 0.467 0.168 -6.028 132.177
"3387" 0.0407 332400 0.815 0.0555 -9.203 128.869
"3388" 0.00665 196147 0.792 0.0783 -6.068 94.037
"3389" 0.00527 97840 0.983 0.19 -4.023 94.277
"3390" 0.152 122070 0.553 0.291 -9.692 144.943
"3391" 0.887 109120 0.443 0.0747 -8.058 127.834
"3392" 0.753 181853 0.0989 0.0492 -31.391 117.196
"3393" 0.455 187000 0.59 0.216 -5.687 78.764
"3394" 0.196 306040 0.335 0.144 -12.304 140.639
"3395" 0.0528 393040 0.527 0.669 -14.18 113.611
"3396" 0.668 332520 0.69 0.0661 -6.757 137.835
"3397" 0.983 262000 0.1 0.0488 -19.301 167.313
"3398" 0.98 181560 0.168 0.092 -15.939 168.953
"3399" 0.688 354333 0.298 0.155 -17.819 138.953
"3400" 0.912 479024 0.1 0.0757 -17.533 78.703
"3401" 0.00103 269373 0.984 0.0741 -2.35 124.376
"3402" 0.308 187200 0.4 0.127 -11.686 107.035
"3403" 0.0319 193880 0.674 0.157 -11.241 148.498
"3404" 0.299 219560 0.826 0.137 -1.935 199.57
"3405" 0.00202 243520 0.747 0.109 -7.207 132.195
"3406" 0.991 185040 0.0281 0.126 -21.495 122.859
"3407" 0.0563 223027 0.946 0.749 -3.563 130.042
"3408" 0.801 135640 0.632 0.337 -9.636 120.116
"3409" 0.00311 163307 0.897 0.34 -6.703 141.343
"3410" 0.865 138300 0.244 0.171 -15.82 131.816
"3411" 0.566 203240 0.764 0.0692 -7.448 123.821
"3412" 0.209 202000 0.459 0.0936 -7.632 180.094
"3413" 0.771 260027 0.293 0.186 -13.89 133.399
"3414" 0.343 282973 0.702 0.108 -10.494 120.812
"3415" 0.813 175133 0.463 0.213 -14.279 124.367
"3416" 0.645 176827 0.475 0.173 -9.683 94.922
"3417" 0.226 233093 0.878 0.316 -8.846 119.974
"3418" 0.146 219933 0.869 0.063 -2.963 99.988
"3419" 0.203 115000 0.208 0.226 -22.216 127.732
"3420" 0.884 223333 0.196 0.124 -16.174 145.932
"3421" 0.296 134307 0.563 0.504 -9.249 167.113
"3422" 0.979 196960 0.123 0.312 -16.749 135.699
"3423" 0.0196 246827 0.908 0.137 -4.08 140.018
"3424" 0.725 241655 0.665 0.268 -10.214 137.92
"3425" 0.922 204507 0.2 0.124 -15.878 129.683
"3426" 0.584 510187 0.306 0.106 -16.153 92.732
"3427" 0.187 116000 0.911 0.42 -2.153 119.989
"3428" 3.9e-05 244973 0.717 0.136 -3.572 99.574
"3429" 0.137 583720 0.22 0.677 -18.468 105.857
"3430" 0.413 194680 0.669 0.0779 -5.17 155.844
"3431" 0.229 110000 0.103 0.123 -22.319 123.232
"3432" 0.577 183920 0.681 0.166 -4.78 116.094
"3433" 0.000993 175960 0.961 0.409 -4.467 95.035
"3434" 0.989 1151360 0.22 0.117 -14.562 137.237
"3435" 5.52e-05 54600 0.958 0.198 -4.664 114.618
"3436" 0.134 265333 0.619 0.166 -8.942 88.459
"3437" 0.652 193885 0.565 0.459 -8.518 203.588
"3438" 0.202 233013 0.771 0.117 -5.125 179.968
"3439" 0.0499 99414 0.131 0.293 -24.449 120.721
"3440" 0.0393 329547 0.483 0.176 -11.558 104.944
"3441" 0.809 276200 0.461 0.978 -12.489 143.803
"3442" 0.000254 222147 0.754 0.279 -8.813 131.52
"3443" 0.00545 229493 0.587 0.055 -8.189 77.688
"3444" 0.66 456360 0.339 0.163 -16.936 142.112
"3445" 0.0166 432867 0.596 0.201 -14.837 107.034
"3446" 0.965 398659 0.947 0.33 -8.278 73.52
"3447" 0.164 312080 0.651 0.303 -6.352 164.113
"3448" 0.839 302600 0.292 0.103 -15.043 85.078
"3449" 0.83 185827 0.442 0.122 -7.075 122.141
"3450" 0.419 227600 0.35 0.35 -15.002 172.802
"3451" 0.111 265263 0.66 0.143 -3.637 113.956
"3452" 0.996 489600 0.0133 0.0955 -24.466 110.087
"3453" 0.978 67453 0.44 0.603 -15.18 114.251
"3454" 0.148 238133 0.678 0.327 -6.963 137.02
"3455" 0.289 192573 0.578 0.134 -7.203 115.308
"3456" 5.27e-05 153893 0.796 0.159 -6.558 136.97
"3457" 0.12 195640 0.522 0.0815 -13.087 117.805
"3458" 0.0415 205973 0.68 0.362 -5.707 148.608
"3459" 0.358 145067 0.458 0.632 -12.348 139.414
"3460" 0.037 190960 0.54 0.0945 -6.039 116.947
"3461" 0.0225 124590 0.659 0.107 -4.642 135.95
"3462" 0.989 209400 0.0659 0.129 -22.646 102.43
"3463" 4.82e-05 241652 0.993 0.0996 -3.436 164.89
"3464" 0.916 164787 0.617 0.309 -12.02 89.723
"3465" 0.345 188653 0.607 0.172 -10.836 143.958
"3466" 0.0649 261093 0.439 0.0456 -15.753 102.094
"3467" 0.00228 360107 0.767 0.141 -12.508 141.886
"3468" 0.235 171267 0.574 0.0593 -10.902 112.108
"3469" 0.386 189733 0.806 0.0832 -6.294 134.578
"3470" 0.943 416052 0.215 0.1 -13.368 65.926
"3471" 0.233 256533 0.562 0.0816 -7.678 130.098
"3472" 0.994 182086 0.226 0.431 -11.769 69.062
"3473" 0.0415 337333 0.873 0.0925 -7.425 140.902
"3474" 0.805 144533 0.306 0.31 -5.927 99.033
"3475" 0.00689 251893 0.95 0.207 -3.858 158.322
"3476" 0.315 199853 0.815 0.192 -7.049 102.208
"3477" 0.0125 316347 0.776 0.292 -7.089 117.043
"3478" 0.959 202493 0.162 0.0762 -15.064 79.877
"3479" 0.0411 221920 0.923 0.112 -5.908 116.012
"3480" 0.918 187013 0.155 0.126 -12.843 80.847
"3481" 0.532 33933 0.578 0.338 -21.965 74.571
"3482" 0.0129 263160 0.99 0.184 -5.258 162.16
"3483" 0.162 202443 0.767 0.385 -4.105 159.477
"3484" 0.973 156267 0.106 0.0705 -14.502 120.801
"3485" 0.861 169040 0.251 0.156 -13.298 85.576
"3486" 0.646 252231 0.765 0.522 -4.463 129.903
"3487" 0.0273 161800 0.784 0.3 -12.843 130.846
"3488" 4.98e-05 177761 0.952 0.106 -7.383 152.945
"3489" 0.128 207093 0.89 0.358 -3.05 120.007
"3490" 0.992 156677 0.0502 0.105 -18.762 85.19
"3491" 0.329 146840 0.782 0.197 -4.862 101.652
"3492" 0.983 199227 0.384 0.38 -12.309 112.727
"3493" 0.000636 222440 0.965 0.119 -4.873 103.212
"3494" 0.719 340520 0.226 0.238 -18.55 83.58
"3495" 0.994 454893 0.0397 0.0727 -24.792 65.74
"3496" 0.751 244600 0.256 0.223 -15.19 96.935
"3497" 0.988 389667 0.184 0.119 -16.727 76.972
"3498" 0.0623 194720 0.485 0.0593 -11.503 115.424
"3499" 0.213 174160 0.884 0.0675 -5.946 215.55
"3500" 0.018 158213 0.833 0.0405 -5.302 94.404
"3501" 0.211 288427 0.555 0.0339 -16.08 97.729
"3502" 0.954 229107 0.166 0.167 -18.126 97.355
"3503" 0.984 211001 0.415 0.976 -9.819 127.698
"3504" 0.824 271973 0.116 0.112 -12.704 100.131
"3505" 0.0492 219307 0.766 0.113 -9.454 73.683
"3506" 0.485 150627 0.634 0.0856 -9.56 125.098
"3507" 0.984 194373 0.106 0.296 -17.465 125.526
"3508" 0.776 208733 0.359 0.0753 -13.559 80.915
"3509" 0.346 176040 0.57 0.505 -13.084 83.742
"3510" 0.0158 320333 0.724 0.0611 -6.058 128.925
"3511" 0.256 227773 0.723 0.22 -9.735 126.309
"3512" 0.469 241920 0.58 0.343 -5.717 179.919
"3513" 0.0349 310400 0.737 0.318 -9.296 130.255
"3514" 0.993 152533 0.0427 0.62 -25.61 68.241
"3515" 0.962 198249 0.176 0.724 -13.826 137.02
"3516" 0.000119 291440 0.994 0.142 -4.336 106.086
"3517" 0.965 350293 0.212 0.0934 -14.366 105.253
"3518" 0.472 216973 0.716 0.187 -5.381 130.103
"3519" 0.966 207893 0.197 0.077 -14.751 79.947
"3520" 0.795 283147 0.467 0.182 -12.691 146.738
"3521" 0.00475 267920 0.592 0.222 -6.684 123.942
"3522" 0.0343 161827 0.527 0.0526 -11.19 105.964
"3523" 0.731 186600 0.68 0.465 -9.535 133.638
"3524" 0.000315 235333 0.681 0.0595 -5.76 94.293
"3525" 0.671 170800 0.403 0.176 -11.584 111.528
"3526" 0.666 141700 0.137 0.464 -18.276 171.714
"3527" 0.981 110280 0.0823 0.106 -14.81 70.53
"3528" 0.00633 364800 0.597 0.279 -8.576 94.659
"3529" 0.0953 208360 0.626 0.635 -7.399 110.173
"3530" 0.991 184581 0.219 0.3 -20.768 78.771
"3531" 0.0768 236507 0.721 0.0884 -9.225 96.098
"3532" 0.98 177067 0.185 0.121 -12.709 130.059
"3533" 0.000254 133400 0.935 0.422 -2.112 141.118
"3534" 0.153 244027 0.379 0.0839 -15.489 109.123
"3535" 0.991 356120 0.285 0.105 -10.471 102.223
"3536" 0.00273 283387 0.512 0.0979 -6.468 85.012
"3537" 0.858 191693 0.256 0.153 -11.645 112.503
"3538" 0.0553 232147 0.853 0.301 -3.524 116.977
"3539" 0.392 359147 0.354 0.266 -14.4 95.81
"3540" 0.245 406400 0.249 0.158 -14.949 127.006
"3541" 0.00551 221373 0.724 0.218 -5.953 148.522
"3542" 0.8 254800 0.399 0.0991 -8.591 171.842
"3543" 0.982 190640 0.19 0.177 -10.777 85.646
"3544" 0.373 231027 0.287 0.115 -13.135 132.439
"3545" 0.00867 214851 0.699 0.132 -7.694 142.979
"3546" 0.514 189800 0.296 0.124 -11.774 135.445
"3547" 0.0431 106435 0.826 0.103 -9.578 114.928
"3548" 0.793 190907 0.215 0.148 -12.122 117.065
"3549" 7.1e-05 209027 0.864 0.243 -3.66 102.942
"3550" 0.842 242093 0.26 0.106 -15.513 115.149
"3551" 0.296 213720 0.949 0.156 -5.562 188.072
"3552" 0.286 135419 0.515 0.115 -8.758 78.021
"3553" 0.374 176093 0.625 0.226 -5.112 170.397
"3554" 0.443 130253 0.519 0.285 -11.554 159.588
"3555" 0.94 205983 0.108 0.0993 -11.887 125.032
"3556" 0.0794 136366 0.582 0.0916 -4.141 160.004
"3557" 0.000633 242533 0.935 0.214 -1.775 85.595
"3558" 0.409 217627 0.268 0.103 -14.374 93.532
"3559" 0.39 156933 0.554 0.0785 -5.668 137.013
"3560" 0.0225 441290 0.728 0.267 -7.637 124.017
"3561" 0.00623 251953 0.979 0.125 -3.409 127.988
"3562" 0.0182 234760 0.666 0.126 -4.726 103.576
"3563" 0.276 305800 0.399 0.344 -14.404 81.357
"3564" 0.000257 203067 0.957 0.589 -3.963 95.036
"3565" 0.875 209600 0.0552 0.153 -27.123 87.552
"3566" 0.464 462867 0.604 0.351 -13.476 125.206
"3567" 0.0648 296001 0.839 0.0932 -3.571 110.273
"3568" 0.00351 287033 0.653 0.254 -7.358 155.693
"3569" 0.00175 192427 0.816 0.0494 -11.832 130.884
"3570" 0.835 510893 0.195 0.132 -12.237 94.571
"3571" 0.892 305400 0.454 0.114 -7.434 67.848
"3572" 0.792 200031 0.437 0.366 -9.515 121.787
"3573" 0.96 237560 0.194 0.186 -19.717 102.235
"3574" 0.923 151533 0.202 0.369 -15.56 137.574
"3575" 0.788 168560 0.619 0.231 -13.174 127.548
"3576" 0.08 232467 0.764 0.291 -7.997 124.417
"3577" 0.0149 184133 0.435 0.096 -12.37 105.595
"3578" 0.877 199960 0.386 0.109 -11.541 146.309
"3579" 0.989 175038 0.156 0.113 -17.077 75.654
"3580" 0.99 173000 0.259 0.356 -11.028 101.811
"3581" 0.0368 258488 0.729 0.242 -6.584 112.331
"3582" 0.693 96160 0.235 0.37 -13.724 171.264
"3583" 0.00114 241440 0.94 0.102 -3.942 156.289
"3584" 0.872 591627 0.159 0.143 -13.881 117.169
"3585" 0.143 256720 0.695 0.115 -6.152 107.915
"3586" 0.323 235600 0.566 0.0814 -9.289 111.019
"3587" 0.0207 398222 0.341 0.102 -13.48 147.389
"3588" 0.653 148667 0.255 0.146 -11.868 82.81
"3589" 0.995 104667 0.0168 0.086 -28.944 79.5
"3590" 0.97 493013 0.0584 0.0978 -27.484 85.194
"3591" 0.105 283280 0.856 0.614 -6.293 142.174
"3592" 0.07 167013 0.551 0.0942 -6.605 121.949
"3593" 0.716 264160 0.511 0.871 -9.427 82.025
"3594" 0.801 408499 0.249 0.375 -18.434 104.393
"3595" 0.0379 345267 0.697 0.0311 -9.353 68.397
"3596" 0.994 190200 0.183 0.116 -10.529 75.171
"3597" 0.861 182107 0.144 0.378 -19.628 78.133
"3598" 0.0167 198920 0.713 0.359 -5.411 145.068
"3599" 0.417 194333 0.244 0.0875 -17.876 103.35
"3600" 0.701 429800 0.188 0.0983 -14.283 99.877
"3601" 0.938 223227 0.39 0.146 -9.85 85.457
"3602" 0.392 255307 0.621 0.0457 -11.369 120.339
"3603" 0.247 280133 0.374 0.0702 -13.448 132.087
"3604" 0.0624 350107 0.895 0.911 -8.8 131.755
"3605" 0.637 64853 0.7 0.352 -22.855 140.063
"3606" 0.824 134667 0.547 0.0924 -13.89 146.812
"3607" 0.575 128267 0.29 0.128 -12.57 96.079
"3608" 0.854 220573 0.25 0.114 -8.638 85.432
"3609" 0.988 215480 0.19 0.149 -15.582 131.832
"3610" 0.456 126067 0.816 0.353 -7.684 95.863
"3611" 0.0556 241602 0.684 0.137 -7.562 148.842
"3612" 0.669 118907 0.207 0.112 -13.762 134.881
"3613" 0.0172 502667 0.512 0.276 -12.128 107.29
"3614" 0.882 141907 0.532 0.17 -13.994 73.776
"3615" 0.0381 249213 0.794 0.138 -7.243 109.596
"3616" 0.204 143227 0.909 0.333 -11.019 172.162
"3617" 0.0863 157466 0.904 0.178 -4.9 125.002
"3618" 0.725 170973 0.388 0.141 -10.474 94.636
"3619" 0.237 242000 0.336 0.116 -9.347 98.189
"3620" 0.000247 460387 0.869 0.354 -7.148 135.023
"3621" 0.334 97552 0.168 0.467 -17.215 175.262
"3622" 0.961 157145 0.323 0.174 -5.864 122.186
"3623" 0.295 201733 0.348 0.242 -7.849 77.041
"3624" 0.0467 210547 0.745 0.198 -5.49 125.013
"3625" 0.0204 391067 0.877 0.972 -6.266 82.676
"3626" 0.914 163227 0.0906 0.253 -19.606 139.233
"3627" 0.886 174187 0.0654 0.209 -21.416 103.643
"3628" 0.983 196707 0.198 0.179 -19.272 121.111
"3629" 0.019 220960 0.911 0.107 -5.274 163.614
"3630" 0.245 210236 0.742 0.108 -4.589 127.19
"3631" 0.158 186093 0.454 0.165 -14.298 96.73
"3632" 0.273 262133 0.587 0.0718 -7.93 83.46
"3633" 0.0103 188093 0.8 0.567 -9.427 168.396
"3634" 0.854 123333 0.301 0.107 -10.662 84.094
"3635" 0.996 139000 0.00249 0.0641 -34.366 68.434
"3636" 0.927 525613 0.187 0.166 -13.081 107.469
"3637" 0.987 364133 0.189 0.0891 -18.161 114.299
"3638" 0.486 191773 0.582 0.457 -6.698 101.681
"3639" 0.316 153173 0.487 0.0271 -10.232 122.751
"3640" 0.171 91133 0.895 0.115 -8.629 171.858
"3641" 0.913 228933 0.0276 0.325 -27.221 92.89
"3642" 0.558 223840 0.485 0.12 -6.85 136.961
"3643" 0.00779 305220 0.79 0.0838 -7.069 127.98
"3644" 0.908 156627 0.158 0.117 -19.268 92.707
"3645" 0.00283 221053 0.775 0.0711 -7.055 136.745
"3646" 0.946 295200 0.159 0.212 -11.235 59.385
"3647" 0.22 260120 0.561 0.236 -5.586 129.923
"3648" 0.99 188378 0.0647 0.113 -26.492 63.741
"3649" 0.225 122700 0.17 0.363 -23.627 107.896
"3650" 0.973 395626 0.341 0.145 -10.92 128.354
"3651" 0.651 281588 0.232 0.158 -15.845 81.14
"3652" 0.995 201758 0.134 0.104 -12.594 68.354
"3653" 0.287 329627 0.883 0.138 -4.087 92.136
"3654" 0.894 163400 0.2 0.221 -12.748 88.654
"3655" 0.314 179440 0.437 0.137 -9.12 98.556
"3656" 0.0473 227909 0.741 0.249 -6.833 113.652
"3657" 0.963 145133 0.695 0.607 -10.826 131.663
"3658" 0.928 186120 0.129 0.271 -15.872 103.039
"3659" 0.0113 321867 0.685 0.33 -8.264 140.052
"3660" 0.996 179507 0.162 0.0944 -15.236 186.162
"3661" 0.000684 172133 0.849 0.303 -6.087 100.22
"3662" 0.379 130182 0.232 0.133 -21.55 165.698
"3663" 0.000788 839040 0.924 0.69 -9.765 142.912
"3664" 0.265 245533 0.64 0.196 -11.687 88.179
"3665" 0.000122 235853 0.966 0.391 -3.884 94.986
"3666" 0.871 103640 0.5 0.108 -16.506 56.436
"3667" 0.991 211587 0.299 0.198 -8.447 113.24
"3668" 0.629 157640 0.447 0.19 -14.212 116.128
"3669" 0.385 265067 0.405 0.132 -10.052 99.678
"3670" 0.971 578493 0.236 0.0878 -12.908 137.769
"3671" 8.12e-05 250827 0.947 0.16 -4.082 130.126
"3672" 0.995 118760 0.332 0.182 -20.949 100.487
"3673" 0.576 266613 0.329 0.12 -14.224 86.857
"3674" 0.559 172173 0.678 0.392 -8.658 100.487
"3675" 0.0929 237453 0.609 0.976 -9.334 108.592
"3676" 0.266 227840 0.87 0.109 -4.461 119.075
"3677" 0.0556 326373 0.305 0.0776 -15.75 137.506
"3678" 0.985 164667 0.453 0.149 -9.267 78.84
"3679" 0.287 231467 0.855 0.132 -3.417 148.971
"3680" 0.676 333400 0.391 0.152 -13.214 120.234
"3681" 0.00172 236800 0.949 0.308 -3.903 149.996
"3682" 0.908 241227 0.24 0.151 -16.262 139.552
"3683" 0.965 172852 0.427 0.198 -9.367 118.027
"3684" 0.133 186847 0.735 0.216 -5.23 139.932
"3685" 0.683 196947 0.219 0.242 -10.35 114.498
"3686" 0.00722 340613 0.637 0.177 -6.464 80.004
"3687" 0.975 188732 0.417 0.913 -9.689 77.32
"3688" 0.111 155373 0.743 0.58 -7.073 135.624
"3689" 0.246 227800 0.452 0.954 -13.456 169.043
"3690" 0.559 252987 0.156 0.102 -15.054 119.488
"3691" 0.852 255533 0.286 0.288 -11.989 89.154
"3692" 0.937 220093 0.93 0.949 -9.501 132.05
"3693" 0.934 189452 0.327 0.432 -6.914 89.409
"3694" 0.0208 287387 0.864 0.365 -10.257 159.625
"3695" 0.959 151893 0.137 0.13 -13.916 86.202
"3696" 0.000256 222933 0.892 0.232 -4.877 137.941
"3697" 0.99 199000 0.293 0.886 -7.885 113.143
"3698" 0.405 130600 0.207 0.519 -23.34 140.276
"3699" 0.567 182973 0.399 0.108 -13.429 160.698
"3700" 0.813 183240 0.238 0.509 -14.847 84.525
"3701" 0.931 287987 0.287 0.0762 -22.167 87.953
"3702" 0.0115 174067 0.476 0.213 -8.951 144.998
"3703" 0.936 85600 0.0733 0.0937 -24.556 97.21
"3704" 0.984 214467 0.303 0.391 -15.352 103.528
"3705" 0.0039 293293 0.664 0.239 -5.242 186.044
"3706" 0.539 271000 0.245 0.0653 -11.813 108.145
"3707" 0.363 178227 0.439 0.0749 -6.365 147.682
"3708" 0.158 360493 0.282 0.182 -10.225 112.708
"3709" 0.141 261173 0.821 0.585 -6.184 104.966
"3710" 0.817 183840 0.264 0.337 -12.514 110.927
"3711" 0.561 183120 0.586 0.1 -11.977 152.121
"3712" 0.99 154560 0.171 0.108 -22.029 90.243
"3713" 0.452 269440 0.545 0.266 -7.175 134.895
"3714" 0.0667 164227 0.531 0.173 -7.109 121.616
"3715" 0.0576 236267 0.397 0.189 -11.578 115.939
